Sample 16452: No. iterations = 1, Error = 2.23823e-05
Sample 16453: No. iterations = 19, Error = 1.42033e-05
Sample 16454: No. iterations = 3, Error = 2.31292e-05
Sample 16455: No. iterations = 1, Error = 2.39199e-06
Sample 16456: No. iterations = 1, Error = 7.11457e-07
Sample 16457: No. iterations = 155, Error = 0.000798949
Sample 16458: No. iterations = 4, Error = 1.24213e-05
Sample 16459: No. iterations = 1, Error = 3.55943e-07
Sample 16460: No. iterations = 3, Error = 5.99931e-07
Sample 16461: No. iterations = 10, Error = 1.32614e-07
Sample 16462: No. iterations = 6, Error = 0.000369196
Sample 16463: No. iterations = 44, Error = 0.000170544
Sample 16464: No. iterations = 3, Error = 9.85512e-05
Sample 16465: No. iterations = 2, Error = 0.000156316
Sample 16466: No. iterations = 1, Error = 0.000150609
Sample 16467: No. iterations = 3, Error = 0.000777397
Sample 16468: No. iterations = 2, Error = 0.000214834
Sample 16469: No. iterations = 2, Error = 1.21617e-05
Sample 16470: No. iterations = 8, Error = 1.44707e-05
Sample 16471: No. iterations = 16, Error = 0.000428382
Sample 16472: No. iterations = 1, Error = 0.000104687
Sample 16473: No. iterations = 30, Error = 0.000116876
Sample 16474: No. iterations = 4, Error = 0.000794426
Sample 16475: No. iterations = 1, Error = 1.09775e-05
Sample 16476: No. iterations = 1, Error = 0.000834213
Sample 16477: No. iterations = 3, Error = 0.000499267
Sample 16478: No. iterations = 2, Error = 1.4923e-05
Sample 16479: No. iterations = 3, Error = 0.000102677
Sample 16480: No. iterations = 31, Error = 8.2187e-06
Sample 16481: No. iterations = 11, Error = 1.38964e-08
Sample 16482: No. iterations = 1, Error = 0.000104104
Sample 16483: No. iterations = 1, Error = 7.82478e-05
Sample 16484: No. iterations = 8, Error = 2.84787e-06
Sample 16485: No. iterations = 2, Error = 7.20075e-05
Sample 16486: No. iterations = 1, Error = 1.19599e-07
Sample 16487: No. iterations = 5, Error = 0.000600799
Sample 16488: No. iterations = 1, Error = 7.43827e-09
Sample 16489: No. iterations = 550, Error = 0.502677
Sample 16490: No. iterations = 1, Error = 1.9856e-09
Sample 16491: No. iterations = 1, Error = 1.74476e-07
Sample 16492: No. iterations = 2, Error = 9.98645e-11
Sample 16493: No. iterations = 1, Error = 7.3934e-12
Sample 16494: No. iterations = 1, Error = 9.59481e-05
Sample 16495: No. iterations = 1, Error = 0.000882167
Sample 16496: No. iterations = 1, Error = 4.95141e-05
Sample 16497: No. iterations = 1, Error = 0.000829306
Sample 16498: No. iterations = 1, Error = 5.58661e-06
Sample 16499: No. iterations = 2, Error = 1.9206e-06
Sample 16500: No. iterations = 2, Error = 6.10951e-07
Sample 16501: No. iterations = 1, Error = 2.56571e-09
Sample 16502: No. iterations = 1, Error = 1.07764e-05
Sample 16503: No. iterations = 2, Error = 1.11753e-07
Sample 16504: No. iterations = 1, Error = 0.000687192
Sample 16505: No. iterations = 1, Error = 1.96786e-05
Sample 16506: No. iterations = 1, Error = 1.53961e-07
Sample 16507: No. iterations = 6, Error = 3.55149e-08
Sample 16508: No. iterations = 11, Error = 0.000168464
Sample 16509: No. iterations = 1, Error = 8.04864e-06
Sample 16510: No. iterations = 1, Error = 3.65091e-05
Sample 16511: No. iterations = 40, Error = 0.00068419
Sample 16512: No. iterations = 27, Error = 7.46011e-05
Sample 16513: No. iterations = 13, Error = 5.2826e-05
Sample 16514: No. iterations = 7, Error = 0.0005016
Sample 16515: No. iterations = 4, Error = 8.47507e-05
Sample 16516: No. iterations = 1, Error = 0.000333003
Sample 16517: No. iterations = 3, Error = 0.000490232
Sample 16518: No. iterations = 12, Error = 0.000430647
Sample 16519: No. iterations = 5, Error = 4.50907e-06
Sample 16520: No. iterations = 2, Error = 5.21899e-06
Sample 16521: No. iterations = 1, Error = 9.67141e-06
Sample 16522: No. iterations = 1, Error = 2.21902e-10
Sample 16523: No. iterations = 1, Error = 6.78525e-07
Sample 16524: No. iterations = 1, Error = 1.78808e-08
Sample 16525: No. iterations = 1, Error = 1.35624e-06
Sample 16526: No. iterations = 1, Error = 3.38602e-08
Sample 16527: No. iterations = 32, Error = 1.23206e-05
Sample 16528: No. iterations = 1, Error = 3.64234e-05
Sample 16529: No. iterations = 461, Error = 0.00039307
Sample 16530: No. iterations = 1, Error = 2.34975e-08
Sample 16531: No. iterations = 6, Error = 0.000310623
Sample 16532: No. iterations = 3, Error = 4.22837e-06
Sample 16533: No. iterations = 1, Error = 2.11952e-07
Sample 16534: No. iterations = 5, Error = 1.57976e-05
Sample 16535: No. iterations = 44, Error = 6.60009e-05
Sample 16536: No. iterations = 32, Error = 0.000428551
Sample 16537: No. iterations = 2, Error = 1.16088e-05
Sample 16538: No. iterations = 1, Error = 0.000106715
Sample 16539: No. iterations = 10, Error = 2.52037e-05
Sample 16540: No. iterations = 2, Error = 2.28317e-06
Sample 16541: No. iterations = 1, Error = 0.000526593
Sample 16542: No. iterations = 24, Error = 3.83503e-05
Sample 16543: No. iterations = 1, Error = 1.60871e-05
Sample 16544: No. iterations = 2, Error = 8.42549e-05
Sample 16545: No. iterations = 33, Error = 0.000321356
Sample 16546: No. iterations = 2, Error = 2.40274e-05
Sample 16547: No. iterations = 1, Error = 4.45581e-06
Sample 16548: No. iterations = 2, Error = 5.90523e-05
Sample 16549: No. iterations = 2, Error = 3.44901e-09
Sample 16550: No. iterations = 25, Error = 4.21939e-05
Sample 16551: No. iterations = 104, Error = 4.64823e-05
Sample 16552: No. iterations = 1, Error = 0.000215997
Sample 16553: No. iterations = 55, Error = 5.5202e-05
Sample 16554: No. iterations = 4, Error = 3.42409e-05
Sample 16555: No. iterations = 2, Error = 3.5594e-05
Sample 16556: No. iterations = 1, Error = 2.22265e-09
Sample 16557: No. iterations = 1, Error = 0.000855489
Sample 16558: No. iterations = 1, Error = 1.92176e-07
Sample 16559: No. iterations = 98, Error = 0.000355727
Sample 16560: No. iterations = 17, Error = 1.31424e-08
Sample 16561: No. iterations = 550, Error = 0.500785
Sample 16562: No. iterations = 5, Error = 0.000412838
Sample 16563: No. iterations = 35, Error = 1.22174e-07
Sample 16564: No. iterations = 3, Error = 0.000172562
Sample 16565: No. iterations = 4, Error = 1.21456e-07
Sample 16566: No. iterations = 1, Error = 5.08554e-07
Sample 16567: No. iterations = 2, Error = 4.6729e-09
Sample 16568: No. iterations = 5, Error = 0.000137325
Sample 16569: No. iterations = 1, Error = 2.36805e-07
Sample 16570: No. iterations = 10, Error = 0.000218356
Sample 16571: No. iterations = 114, Error = 0.000856143
Sample 16572: No. iterations = 12, Error = 0.000276661
Sample 16573: No. iterations = 550, Error = 0.50255
Sample 16574: No. iterations = 5, Error = 0.000133357
Sample 16575: No. iterations = 20, Error = 0.000164766
Sample 16576: No. iterations = 24, Error = 0.000183752
Sample 16577: No. iterations = 2, Error = 0.000101919
Sample 16578: No. iterations = 2, Error = 3.98658e-06
Sample 16579: No. iterations = 47, Error = 0.000472749
Sample 16580: No. iterations = 17, Error = 8.94444e-06
Sample 16581: No. iterations = 2, Error = 0.000416616
Sample 16582: No. iterations = 5, Error = 0.000981094
Sample 16583: No. iterations = 1, Error = 0.000148951
Sample 16584: No. iterations = 6, Error = 7.01199e-05
Sample 16585: No. iterations = 1, Error = 4.66316e-05
Sample 16586: No. iterations = 2, Error = 5.02593e-06
Sample 16587: No. iterations = 3, Error = 0.000262251
Sample 16588: No. iterations = 4, Error = 0.00021415
Sample 16589: No. iterations = 66, Error = 0.000403219
Sample 16590: No. iterations = 1, Error = 1.23324e-05
Sample 16591: No. iterations = 100, Error = 0.000974331
Sample 16592: No. iterations = 1, Error = 4.12105e-09
Sample 16593: No. iterations = 550, Error = 0.5
Sample 16594: No. iterations = 13, Error = 9.11633e-05
Sample 16595: No. iterations = 1, Error = 0.000251971
Sample 16596: No. iterations = 1, Error = 4.01566e-06
Sample 16597: No. iterations = 1, Error = 7.28654e-06
Sample 16598: No. iterations = 1, Error = 7.13025e-10
Sample 16599: No. iterations = 11, Error = 0.000472882
Sample 16600: No. iterations = 1, Error = 5.94819e-05
Sample 16601: No. iterations = 13, Error = 0.000247751
Sample 16602: No. iterations = 1, Error = 5.35545e-08
Sample 16603: No. iterations = 6, Error = 5.24466e-05
Sample 16604: No. iterations = 2, Error = 2.19121e-05
Sample 16605: No. iterations = 25, Error = 0.000248419
Sample 16606: No. iterations = 1, Error = 2.78301e-05
Sample 16607: No. iterations = 1, Error = 0.000158988
Sample 16608: No. iterations = 1, Error = 1.53793e-06
Sample 16609: No. iterations = 1, Error = 1.68299e-05
Sample 16610: No. iterations = 1, Error = 1.13235e-08
Sample 16611: No. iterations = 1, Error = 2.38455e-09
Sample 16612: No. iterations = 1, Error = 2.40014e-09
Sample 16613: No. iterations = 16, Error = 0.000148702
Sample 16614: No. iterations = 1, Error = 7.30457e-07
Sample 16615: No. iterations = 1, Error = 9.25049e-14
Sample 16616: No. iterations = 1, Error = 5.51331e-08
Sample 16617: No. iterations = 2, Error = 0.000257292
Sample 16618: No. iterations = 1, Error = 8.69757e-05
Sample 16619: No. iterations = 1, Error = 1.86535e-09
Sample 16620: No. iterations = 1, Error = 2.25837e-07
Sample 16621: No. iterations = 1, Error = 0.000590287
Sample 16622: No. iterations = 1, Error = 2.96285e-08
Sample 16623: No. iterations = 1, Error = 0.000914813
Sample 16624: No. iterations = 19, Error = 0.000396991
Sample 16625: No. iterations = 38, Error = 0.000596021
Sample 16626: No. iterations = 1, Error = 2.18903e-06
Sample 16627: No. iterations = 1, Error = 5.63592e-05
Sample 16628: No. iterations = 9, Error = 0.000838248
Sample 16629: No. iterations = 2, Error = 3.88627e-06
Sample 16630: No. iterations = 25, Error = 0.000604946
Sample 16631: No. iterations = 2, Error = 0.000284954
Sample 16632: No. iterations = 1, Error = 0.000326156
Sample 16633: No. iterations = 1, Error = 2.2765e-05
Sample 16634: No. iterations = 1, Error = 0.000141853
Sample 16635: No. iterations = 1, Error = 4.36041e-06
Sample 16636: No. iterations = 1, Error = 2.10107e-06
Sample 16637: No. iterations = 1, Error = 3.44789e-10
Sample 16638: No. iterations = 18, Error = 3.23906e-06
Sample 16639: No. iterations = 38, Error = 0.000217954
Sample 16640: No. iterations = 5, Error = 8.2843e-05
Sample 16641: No. iterations = 5, Error = 0.000292591
Sample 16642: No. iterations = 13, Error = 4.21006e-06
Sample 16643: No. iterations = 7, Error = 7.87096e-06
Sample 16644: No. iterations = 1, Error = 8.27219e-06
Sample 16645: No. iterations = 248, Error = 0.000769475
Sample 16646: No. iterations = 52, Error = 2.34653e-05
Sample 16647: No. iterations = 30, Error = 0.000442647
Sample 16648: No. iterations = 6, Error = 3.28477e-05
Sample 16649: No. iterations = 1, Error = 0.000856531
Sample 16650: No. iterations = 42, Error = 2.93171e-07
Sample 16651: No. iterations = 32, Error = 1.6178e-08
Sample 16652: No. iterations = 1, Error = 3.45492e-05
Sample 16653: No. iterations = 5, Error = 0.000802335
Sample 16654: No. iterations = 1, Error = 1.17187e-06
Sample 16655: No. iterations = 2, Error = 0.000567152
Sample 16656: No. iterations = 6, Error = 0.000705575
Sample 16657: No. iterations = 1, Error = 0.000221001
Sample 16658: No. iterations = 10, Error = 9.89244e-05
Sample 16659: No. iterations = 550, Error = 0.508581
Sample 16660: No. iterations = 38, Error = 0.000135942
Sample 16661: No. iterations = 8, Error = 0.0003436
Sample 16662: No. iterations = 2, Error = 4.18779e-06
Sample 16663: No. iterations = 23, Error = 0.000909474
Sample 16664: No. iterations = 12, Error = 0.000779219
Sample 16665: No. iterations = 3, Error = 8.88283e-05
Sample 16666: No. iterations = 18, Error = 0.000930866
Sample 16667: No. iterations = 2, Error = 0.000161037
Sample 16668: No. iterations = 2, Error = 0.000818091
Sample 16669: No. iterations = 2, Error = 0.000403074
Sample 16670: No. iterations = 1, Error = 2.98619e-05
Sample 16671: No. iterations = 5, Error = 2.82662e-07
Sample 16672: No. iterations = 14, Error = 8.28128e-08
Sample 16673: No. iterations = 2, Error = 7.79512e-07
Sample 16674: No. iterations = 7, Error = 0.000210514
Sample 16675: No. iterations = 3, Error = 0.000758599
Sample 16676: No. iterations = 25, Error = 0.000152026
Sample 16677: No. iterations = 202, Error = 0.000997983
Sample 16678: No. iterations = 2, Error = 4.32592e-05
Sample 16679: No. iterations = 3, Error = 0.000644214
Sample 16680: No. iterations = 33, Error = 0.000567447
Sample 16681: No. iterations = 37, Error = 0.000189458
Sample 16682: No. iterations = 19, Error = 0.000226604
Sample 16683: No. iterations = 71, Error = 0.00011706
Sample 16684: No. iterations = 2, Error = 2.00883e-05
Sample 16685: No. iterations = 1, Error = 1.42895e-05
Sample 16686: No. iterations = 2, Error = 1.80648e-06
Sample 16687: No. iterations = 154, Error = 4.4014e-05
Sample 16688: No. iterations = 14, Error = 7.08314e-06
Sample 16689: No. iterations = 281, Error = 0.000585466
Sample 16690: No. iterations = 156, Error = 0.000768031
Sample 16691: No. iterations = 32, Error = 0.000944681
Sample 16692: No. iterations = 3, Error = 3.97713e-05
Sample 16693: No. iterations = 124, Error = 2.63624e-05
Sample 16694: No. iterations = 17, Error = 0.000695104
Sample 16695: No. iterations = 3, Error = 0.00022027
Sample 16696: No. iterations = 1, Error = 7.60433e-05
Sample 16697: No. iterations = 3, Error = 0.000265043
Sample 16698: No. iterations = 1, Error = 2.69031e-05
Sample 16699: No. iterations = 4, Error = 0.000324368
Sample 16700: No. iterations = 2, Error = 7.93114e-06
Sample 16701: No. iterations = 125, Error = 0.000302387
Sample 16702: No. iterations = 7, Error = 0.000445371
Sample 16703: No. iterations = 1, Error = 0.000490089
Sample 16704: No. iterations = 45, Error = 7.92206e-07
Sample 16705: No. iterations = 10, Error = 0.000830803
Sample 16706: No. iterations = 4, Error = 3.06023e-05
Sample 16707: No. iterations = 182, Error = 0.000167215
Sample 16708: No. iterations = 6, Error = 0.000184606
Sample 16709: No. iterations = 1, Error = 0.000360203
Sample 16710: No. iterations = 1, Error = 1.66849e-05
Sample 16711: No. iterations = 550, Error = 0.50003
Sample 16712: No. iterations = 1, Error = 4.49113e-09
Sample 16713: No. iterations = 2, Error = 6.04259e-06
Sample 16714: No. iterations = 13, Error = 0.00059189
Sample 16715: No. iterations = 1, Error = 0.000596078
Sample 16716: No. iterations = 10, Error = 0.000365152
Sample 16717: No. iterations = 550, Error = 0.499997
Sample 16718: No. iterations = 4, Error = 0.000364663
Sample 16719: No. iterations = 7, Error = 3.76957e-07
Sample 16720: No. iterations = 1, Error = 1.11079e-06
Sample 16721: No. iterations = 1, Error = 2.85507e-08
Sample 16722: No. iterations = 1, Error = 1.54193e-07
Sample 16723: No. iterations = 1, Error = 9.54507e-05
Sample 16724: No. iterations = 1, Error = 3.76423e-09
Sample 16725: No. iterations = 2, Error = 2.47609e-05
Sample 16726: No. iterations = 1, Error = 1.60514e-06
Sample 16727: No. iterations = 51, Error = 0.000281052
Sample 16728: No. iterations = 24, Error = 0.000321235
Sample 16729: No. iterations = 16, Error = 0.00033038
Sample 16730: No. iterations = 8, Error = 9.36155e-07
Sample 16731: No. iterations = 58, Error = 8.94043e-05
Sample 16732: No. iterations = 30, Error = 0.000443611
Sample 16733: No. iterations = 1, Error = 1.31408e-06
Sample 16734: No. iterations = 1, Error = 2.80227e-08
Sample 16735: No. iterations = 56, Error = 0.000503912
Sample 16736: No. iterations = 42, Error = 0.000649826
Sample 16737: No. iterations = 18, Error = 0.000774684
Sample 16738: No. iterations = 1, Error = 2.50576e-05
Sample 16739: No. iterations = 1, Error = 4.08275e-05
Sample 16740: No. iterations = 1, Error = 3.89515e-06
Sample 16741: No. iterations = 7, Error = 0.000720012
Sample 16742: No. iterations = 2, Error = 0.000545813
Sample 16743: No. iterations = 40, Error = 9.0503e-06
Sample 16744: No. iterations = 26, Error = 9.14533e-08
Sample 16745: No. iterations = 11, Error = 0.000176829
Sample 16746: No. iterations = 8, Error = 0.000333054
Sample 16747: No. iterations = 4, Error = 0.000943229
Sample 16748: No. iterations = 1, Error = 0.000183735
Sample 16749: No. iterations = 17, Error = 0.000572336
Sample 16750: No. iterations = 35, Error = 0.000821794
Sample 16751: No. iterations = 116, Error = 4.96055e-05
Sample 16752: No. iterations = 2, Error = 5.06626e-05
Sample 16753: No. iterations = 7, Error = 6.91382e-08
Sample 16754: No. iterations = 1, Error = 0.000303268
Sample 16755: No. iterations = 1, Error = 0.000505325
Sample 16756: No. iterations = 315, Error = 0.000429628
Sample 16757: No. iterations = 76, Error = 0.000794942
Sample 16758: No. iterations = 17, Error = 0.000245408
Sample 16759: No. iterations = 3, Error = 0.000934425
Sample 16760: No. iterations = 1, Error = 1.27832e-06
Sample 16761: No. iterations = 1, Error = 8.02327e-07
Sample 16762: No. iterations = 24, Error = 0.000180065
Sample 16763: No. iterations = 1, Error = 9.14551e-05
Sample 16764: No. iterations = 1, Error = 3.51468e-08
Sample 16765: No. iterations = 2, Error = 0.000390883
Sample 16766: No. iterations = 5, Error = 0.000412589
Sample 16767: No. iterations = 31, Error = 0.000446121
Sample 16768: No. iterations = 65, Error = 1.72125e-05
Sample 16769: No. iterations = 92, Error = 0.000212546
Sample 16770: No. iterations = 1, Error = 1.80785e-07
Sample 16771: No. iterations = 13, Error = 0.000827706
Sample 16772: No. iterations = 19, Error = 0.000591601
Sample 16773: No. iterations = 20, Error = 7.17641e-05
Sample 16774: No. iterations = 2, Error = 0.000710885
Sample 16775: No. iterations = 2, Error = 8.799e-06
Sample 16776: No. iterations = 83, Error = 0.000692136
Sample 16777: No. iterations = 6, Error = 0.000292015
Sample 16778: No. iterations = 550, Error = 0.543038
Sample 16779: No. iterations = 12, Error = 0.000637664
Sample 16780: No. iterations = 2, Error = 1.19487e-05
Sample 16781: No. iterations = 18, Error = 0.000169301
Sample 16782: No. iterations = 3, Error = 0.000836831
Sample 16783: No. iterations = 1, Error = 3.50929e-06
Sample 16784: No. iterations = 1, Error = 1.2841e-06
Sample 16785: No. iterations = 31, Error = 0.00012407
Sample 16786: No. iterations = 1, Error = 7.0946e-06
Sample 16787: No. iterations = 1, Error = 0.000529082
Sample 16788: No. iterations = 114, Error = 0.00032949
Sample 16789: No. iterations = 2, Error = 2.85508e-06
Sample 16790: No. iterations = 1, Error = 1.15655e-05
Sample 16791: No. iterations = 2, Error = 0.000520699
Sample 16792: No. iterations = 3, Error = 2.16378e-05
Sample 16793: No. iterations = 14, Error = 0.000114168
Sample 16794: No. iterations = 4, Error = 1.0473e-07
Sample 16795: No. iterations = 5, Error = 0.000422153
Sample 16796: No. iterations = 27, Error = 1.75841e-05
Sample 16797: No. iterations = 1, Error = 6.39836e-07
Sample 16798: No. iterations = 14, Error = 3.82837e-05
Sample 16799: No. iterations = 6, Error = 7.55389e-05
Sample 16800: No. iterations = 111, Error = 8.05776e-06
Sample 16801: No. iterations = 10, Error = 2.05463e-06
Sample 16802: No. iterations = 3, Error = 2.49104e-07
Sample 16803: No. iterations = 75, Error = 0.000722457
Sample 16804: No. iterations = 6, Error = 6.69682e-06
Sample 16805: No. iterations = 10, Error = 0.000708932
Sample 16806: No. iterations = 1, Error = 8.74165e-08
Sample 16807: No. iterations = 11, Error = 8.14816e-05
Sample 16808: No. iterations = 11, Error = 0.000152737
Sample 16809: No. iterations = 10, Error = 0.000621541
Sample 16810: No. iterations = 1, Error = 2.31331e-06
Sample 16811: No. iterations = 19, Error = 4.4255e-05
Sample 16812: No. iterations = 1, Error = 1.52529e-09
Sample 16813: No. iterations = 2, Error = 5.10175e-05
Sample 16814: No. iterations = 3, Error = 4.18715e-05
Sample 16815: No. iterations = 24, Error = 0.00072557
Sample 16816: No. iterations = 4, Error = 0.000106531
Sample 16817: No. iterations = 5, Error = 0.000969899
Sample 16818: No. iterations = 3, Error = 1.84667e-05
Sample 16819: No. iterations = 1, Error = 3.68499e-07
Sample 16820: No. iterations = 1, Error = 7.42633e-09
Sample 16821: No. iterations = 48, Error = 0.000148457
Sample 16822: No. iterations = 1, Error = 6.31789e-07
Sample 16823: No. iterations = 4, Error = 1.25822e-05
Sample 16824: No. iterations = 134, Error = 0.000589537
Sample 16825: No. iterations = 16, Error = 7.67128e-06
Sample 16826: No. iterations = 1, Error = 0.000251817
Sample 16827: No. iterations = 70, Error = 5.84462e-05
Sample 16828: No. iterations = 5, Error = 3.07327e-05
Sample 16829: No. iterations = 58, Error = 8.85666e-05
Sample 16830: No. iterations = 2, Error = 0.000719606
Sample 16831: No. iterations = 5, Error = 1.37065e-05
Sample 16832: No. iterations = 1, Error = 0.000412492
Sample 16833: No. iterations = 550, Error = 0.494195
Sample 16834: No. iterations = 3, Error = 0.000612845
Sample 16835: No. iterations = 43, Error = 6.78501e-05
Sample 16836: No. iterations = 1, Error = 4.12033e-07
Sample 16837: No. iterations = 12, Error = 7.01151e-05
Sample 16838: No. iterations = 11, Error = 3.108e-06
Sample 16839: No. iterations = 1, Error = 1.22785e-06
Sample 16840: No. iterations = 3, Error = 1.60944e-05
Sample 16841: No. iterations = 7, Error = 0.000127088
Sample 16842: No. iterations = 6, Error = 1.20785e-08
Sample 16843: No. iterations = 1, Error = 0.000988411
Sample 16844: No. iterations = 2, Error = 1.96118e-07
Sample 16845: No. iterations = 13, Error = 0.000401776
Sample 16846: No. iterations = 5, Error = 0.000912862
Sample 16847: No. iterations = 4, Error = 3.81657e-06
Sample 16848: No. iterations = 4, Error = 1.53363e-05
Sample 16849: No. iterations = 3, Error = 0.000622608
Sample 16850: No. iterations = 1, Error = 0.000423699
Sample 16851: No. iterations = 21, Error = 4.69503e-05
Sample 16852: No. iterations = 6, Error = 0.000228426
Sample 16853: No. iterations = 1, Error = 0.000605093
Sample 16854: No. iterations = 19, Error = 0.000745103
Sample 16855: No. iterations = 21, Error = 0.000776527
Sample 16856: No. iterations = 1, Error = 3.84155e-08
Sample 16857: No. iterations = 5, Error = 0.00016652
Sample 16858: No. iterations = 1, Error = 0.000425889
Sample 16859: No. iterations = 3, Error = 5.87053e-05
Sample 16860: No. iterations = 1, Error = 7.57368e-08
Sample 16861: No. iterations = 84, Error = 0.000206341
Sample 16862: No. iterations = 1, Error = 2.23515e-06
Sample 16863: No. iterations = 2, Error = 0.00011916
Sample 16864: No. iterations = 2, Error = 0.000204624
Sample 16865: No. iterations = 1, Error = 4.15146e-07
Sample 16866: No. iterations = 4, Error = 0.000429226
Sample 16867: No. iterations = 2, Error = 0.000112534
Sample 16868: No. iterations = 1, Error = 6.26641e-11
Sample 16869: No. iterations = 10, Error = 3.45126e-05
Sample 16870: No. iterations = 2, Error = 0.000346443
Sample 16871: No. iterations = 1, Error = 1.99843e-09
Sample 16872: No. iterations = 1, Error = 5.28744e-07
Sample 16873: No. iterations = 1, Error = 6.59996e-08
Sample 16874: No. iterations = 1, Error = 1.61387e-09
Sample 16875: No. iterations = 6, Error = 8.60322e-05
Sample 16876: No. iterations = 317, Error = 0.000209119
Sample 16877: No. iterations = 1, Error = 0.000177011
Sample 16878: No. iterations = 22, Error = 3.83216e-05
Sample 16879: No. iterations = 1, Error = 0.000468351
Sample 16880: No. iterations = 9, Error = 0.000172548
Sample 16881: No. iterations = 11, Error = 0.000756146
Sample 16882: No. iterations = 6, Error = 2.97697e-05
Sample 16883: No. iterations = 72, Error = 0.000808873
Sample 16884: No. iterations = 4, Error = 0.000114437
Sample 16885: No. iterations = 3, Error = 1.21015e-06
Sample 16886: No. iterations = 5, Error = 5.00284e-06
Sample 16887: No. iterations = 1, Error = 0.000882384
Sample 16888: No. iterations = 2, Error = 4.53249e-07
Sample 16889: No. iterations = 33, Error = 4.31682e-05
Sample 16890: No. iterations = 1, Error = 6.63178e-05
Sample 16891: No. iterations = 1, Error = 9.11182e-06
Sample 16892: No. iterations = 1, Error = 1.06487e-08
Sample 16893: No. iterations = 15, Error = 6.30059e-05
Sample 16894: No. iterations = 1, Error = 1.17982e-12
Sample 16895: No. iterations = 21, Error = 2.62572e-05
Sample 16896: No. iterations = 41, Error = 0.000329539
Sample 16897: No. iterations = 21, Error = 2.5698e-05
Sample 16898: No. iterations = 12, Error = 5.19014e-05
Sample 16899: No. iterations = 1, Error = 4.10669e-07
Sample 16900: No. iterations = 1, Error = 5.5508e-05
Sample 16901: No. iterations = 2, Error = 0.000114512
Sample 16902: No. iterations = 7, Error = 1.28199e-07
Sample 16903: No. iterations = 6, Error = 0.000444423
Sample 16904: No. iterations = 1, Error = 4.17184e-10
Sample 16905: No. iterations = 1, Error = 7.20943e-05
Sample 16906: No. iterations = 1, Error = 6.69662e-08
Sample 16907: No. iterations = 1, Error = 6.22978e-08
Sample 16908: No. iterations = 3, Error = 0.00018347
Sample 16909: No. iterations = 1, Error = 1.8681e-06
Sample 16910: No. iterations = 70, Error = 5.69293e-05
Sample 16911: No. iterations = 2, Error = 0.000465975
Sample 16912: No. iterations = 55, Error = 9.71155e-07
Sample 16913: No. iterations = 21, Error = 0.000853483
Sample 16914: No. iterations = 3, Error = 0.000312089
Sample 16915: No. iterations = 1, Error = 3.50244e-12
Sample 16916: No. iterations = 1, Error = 5.55798e-09
Sample 16917: No. iterations = 1, Error = 9.73617e-08
Sample 16918: No. iterations = 1, Error = 2.73665e-07
Sample 16919: No. iterations = 550, Error = 0.564374
Sample 16920: No. iterations = 11, Error = 2.80981e-09
Sample 16921: No. iterations = 3, Error = 0.000581764
Sample 16922: No. iterations = 15, Error = 0.000157505
Sample 16923: No. iterations = 1, Error = 0.000156781
Sample 16924: No. iterations = 11, Error = 0.000662682
Sample 16925: No. iterations = 2, Error = 0.000208051
Sample 16926: No. iterations = 19, Error = 0.000413706
Sample 16927: No. iterations = 62, Error = 5.95158e-06
Sample 16928: No. iterations = 6, Error = 7.65086e-05
Sample 16929: No. iterations = 7, Error = 0.000376901
Sample 16930: No. iterations = 1, Error = 1.10179e-08
Sample 16931: No. iterations = 1, Error = 2.57806e-08
Sample 16932: No. iterations = 2, Error = 6.7203e-07
Sample 16933: No. iterations = 1, Error = 1.76865e-05
Sample 16934: No. iterations = 1, Error = 2.06422e-09
Sample 16935: No. iterations = 7, Error = 5.43925e-07
Sample 16936: No. iterations = 1, Error = 1.52847e-07
Sample 16937: No. iterations = 1, Error = 0.000615849
Sample 16938: No. iterations = 34, Error = 0.000126836
Sample 16939: No. iterations = 4, Error = 3.70635e-05
Sample 16940: No. iterations = 15, Error = 0.000525834
Sample 16941: No. iterations = 82, Error = 0.000239768
Sample 16942: No. iterations = 40, Error = 0.000319451
Sample 16943: No. iterations = 3, Error = 6.33974e-05
Sample 16944: No. iterations = 1, Error = 3.89884e-05
Sample 16945: No. iterations = 1, Error = 7.82009e-07
Sample 16946: No. iterations = 2, Error = 4.95232e-10
Sample 16947: No. iterations = 2, Error = 4.88487e-05
Sample 16948: No. iterations = 1, Error = 9.52164e-06
Sample 16949: No. iterations = 10, Error = 0.000858378
Sample 16950: No. iterations = 5, Error = 2.52511e-06
Sample 16951: No. iterations = 2, Error = 2.95187e-07
Sample 16952: No. iterations = 160, Error = 0.000185933
Sample 16953: No. iterations = 17, Error = 0.000463574
Sample 16954: No. iterations = 27, Error = 0.000841522
Sample 16955: No. iterations = 19, Error = 5.96334e-05
Sample 16956: No. iterations = 2, Error = 2.89474e-05
Sample 16957: No. iterations = 293, Error = 3.77387e-05
Sample 16958: No. iterations = 22, Error = 0.000243167
Sample 16959: No. iterations = 25, Error = 0.000408141
Sample 16960: No. iterations = 550, Error = 0.327789
Sample 16961: No. iterations = 1, Error = 7.08967e-07
Sample 16962: No. iterations = 398, Error = 0.000206015
Sample 16963: No. iterations = 7, Error = 5.79223e-07
Sample 16964: No. iterations = 5, Error = 2.39914e-05
Sample 16965: No. iterations = 10, Error = 0.000537757
Sample 16966: No. iterations = 2, Error = 4.54955e-05
Sample 16967: No. iterations = 1, Error = 2.90278e-08
